object_id,frame,x,y,w,h,area,solidity,eccentricity,focus_score,quality_score,cluster
3508,RCNHSha_20250515_011032_IMG7,888,1909,46,64,1715,0.8618,0.8495,15.0991,0.3422,7
3509,RCNHSha_20250515_011032_IMG7,2870,1978,51,51,1341,0.9504,0.9203,13.7168,0.3525,15
3510,RCNHSha_20250515_011032_IMG7,1852,1996,48,34,1254,0.9624,0.7334,11.2145,0.3501,6
3511,RCNHSha_20250515_011032_IMG7,1710,2058,55,35,1482,0.947,0.7986,10.925,0.3543,2
3512,RCNHSha_20250515_011032_IMG7,1087,2115,47,56,1325,0.7901,0.8853,16.9767,0.307,7
3513,RCNHSha_20250515_011032_IMG7,1467,2199,57,61,1621,0.8245,0.9334,10.9748,0.3232,7
3514,RCNHSha_20250515_011032_IMG7,1999,2225,47,50,1703,0.9063,0.5982,17.0772,0.3571,7
3515,RCNHSha_20250515_011032_IMG7,1385,2275,86,74,3076,0.7867,0.8749,21.6725,0.3807,49
3516,RCNHSha_20250515_011032_IMG7,2321,2288,182,142,6760,0.4411,0.8849,12.8155,0.3451,49
3517,RCNHSha_20250515_011032_IMG7,1329,2332,45,47,1265,0.8536,0.8241,14.8834,0.3216,7
3518,RCNHSha_20250515_011032_IMG7,2747,2332,61,49,1996,0.9478,0.7337,18.0874,0.3823,3
3519,RCNHSha_20250515_011032_IMG7,2660,2418,56,47,1491,0.9244,0.8692,11.9789,0.3489,2
3520,RCNHSha_20250515_011032_IMG7,2321,2428,123,107,3113,0.4234,0.8249,14.6103,0.2662,2
3521,RCNHSha_20250515_011032_IMG7,2034,2564,71,51,2133,0.8444,0.7271,14.3917,0.353,2
3522,RCNHSha_20250515_011032_IMG7,2128,2592,83,47,1739,0.8923,0.9605,13.3777,0.3506,2
3523,RCNHSha_20250515_011032_IMG7,1804,2640,113,45,1847,0.6016,0.9735,13.9991,0.2684,2
3524,RCNHSha_20250515_011032_IMG7,1319,2655,68,83,1927,0.6742,0.9442,8.721,0.2881,7
3525,RCNHSha_20250515_011032_IMG7,1611,2705,49,38,1348,0.8805,0.6794,13.6993,0.3318,2
3526,RCNHSha_20250515_011032_IMG7,1671,2720,43,79,1378,0.8538,0.9726,10.7323,0.322,7
3527,RCNHSha_20250515_011032_IMG7,1982,2760,74,68,2454,0.7843,0.8673,11.4536,0.3449,3
3528,RCNHSha_20250515_011032_IMG7,2324,2766,46,42,1206,0.8733,0.7326,11.1187,0.3213,3
3529,RCNHSha_20250515_013917_IMG2,1970,167,127,193,6934,0.5973,0.968,11.7268,0.3909,47
3530,RCNHSha_20250515_013917_IMG2,2116,265,180,94,6467,0.6101,0.9,12.3041,0.3953,2
3531,RCNHSha_20250515_013917_IMG2,2499,310,72,28,1319,0.916,0.9421,13.2373,0.3408,2
3532,RCNHSha_20250515_013917_IMG2,2764,327,43,96,2270,0.8033,0.9178,9.7743,0.3416,7
3533,RCNHSha_20250515_013917_IMG2,2052,385,26,71,1361,0.8983,0.9476,12.0856,0.336,8
3534,RCNHSha_20250515_013917_IMG2,1534,391,59,85,2333,0.6902,0.801,17.0792,0.3175,18
3535,RCNHSha_20250515_013917_IMG2,2847,469,53,38,1287,0.8484,0.8136,16.9508,0.3229,6
3536,RCNHSha_20250515_013917_IMG2,1658,534,98,78,5113,0.9484,0.7643,16.6084,0.5011,49
3537,RCNHSha_20250515_013917_IMG2,1960,632,55,77,1994,0.7312,0.8879,13.9857,0.3131,7
3538,RCNHSha_20250515_013917_IMG2,2028,636,67,31,1462,0.8692,0.9108,13.4618,0.3327,2
3539,RCNHSha_20250515_013917_IMG2,1847,678,68,40,1310,0.7327,0.9116,20.9049,0.2931,2
3540,RCNHSha_20250515_013917_IMG2,1874,721,94,155,6004,0.645,0.9108,16.4233,0.4099,8
3541,RCNHSha_20250515_013917_IMG2,1659,813,70,54,2085,0.7077,0.1763,35.6546,0.3314,49
3542,RCNHSha_20250515_013917_IMG2,1303,915,58,81,2767,0.8011,0.7902,22.3678,0.3734,14
3543,RCNHSha_20250515_013917_IMG2,2080,922,85,93,2611,0.6495,0.8681,17.8754,0.3172,7
3544,RCNHSha_20250515_013917_IMG2,2220,960,53,101,2016,0.6282,0.953,16.1143,0.2852,7
3545,RCNHSha_20250515_013917_IMG2,1168,985,61,105,2831,0.7499,0.9289,15.8531,0.3541,7
3546,RCNHSha_20250515_013917_IMG2,2491,1023,56,53,1770,0.8976,0.723,15.8195,0.3559,3
3547,RCNHSha_20250515_013917_IMG2,2188,1033,58,52,1306,0.791,0.9211,19.5393,0.3091,3
3548,RCNHSha_20250515_013917_IMG2,3157,1070,67,93,2657,0.7681,0.8751,12.4675,0.3492,7
3549,RCNHSha_20250515_013917_IMG2,2144,1093,90,141,2975,0.4844,0.9788,13.8853,0.2782,7
3550,RCNHSha_20250515_013917_IMG2,2956,1098,95,147,6234,0.724,0.8837,11.4386,0.4286,41
3551,RCNHSha_20250515_013917_IMG2,1909,1165,69,52,1592,0.6383,0.7428,16.6564,0.2718,2
3552,RCNHSha_20250515_013917_IMG2,2553,1181,31,94,1686,0.7362,0.9697,16.1919,0.3045,7
3553,RCNHSha_20250515_013917_IMG2,981,1218,43,82,1975,0.749,0.8777,14.206,0.3179,8
3554,RCNHSha_20250515_013917_IMG2,2206,1236,34,71,1347,0.8188,0.9255,14.9036,0.3144,7
3555,RCNHSha_20250515_013917_IMG2,2799,1242,73,149,5930,0.7266,0.9403,15.4157,0.4334,49
3556,RCNHSha_20250515_013917_IMG2,3296,1324,121,99,3337,0.7207,0.955,11.2129,0.3609,2
3557,RCNHSha_20250515_013917_IMG2,1317,1399,62,56,1705,0.7821,0.8637,15.0472,0.3179,2
3558,RCNHSha_20250515_013917_IMG2,1701,1477,56,89,2519,0.7751,0.8473,16.9113,0.3502,7
3559,RCNHSha_20250515_013917_IMG2,1540,1488,55,55,1546,0.8651,0.8969,14.4155,0.3358,5
3560,RCNHSha_20250515_013917_IMG2,2706,1517,78,97,3652,0.6865,0.8726,20.794,0.3728,7
3561,RCNHSha_20250515_013917_IMG2,1439,1570,60,132,5266,0.7237,0.9283,15.203,0.4323,47
3562,RCNHSha_20250515_013917_IMG2,3041,1617,104,46,2475,0.8328,0.9614,19.1182,0.3679,4
3563,RCNHSha_20250515_013917_IMG2,1071,1697,114,155,6441,0.6821,0.9335,16.2408,0.4209,29
3564,RCNHSha_20250515_013917_IMG2,2419,1910,150,136,6275,0.6743,0.9299,12.5256,0.4148,4
3565,RCNHSha_20250515_013917_IMG2,2860,1931,29,63,1240,0.9111,0.934,11.9464,0.3349,8
3566,RCNHSha_20250515_013917_IMG2,947,1938,64,46,1649,0.8013,0.7139,12.6623,0.319,2
3567,RCNHSha_20250515_013917_IMG2,1773,2083,79,67,2191,0.702,0.8991,15.0416,0.3133,2
3568,RCNHSha_20250515_013917_IMG2,2321,2187,109,197,6701,0.6769,0.9797,11.3394,0.4144,29
3569,RCNHSha_20250515_013917_IMG2,1382,2223,96,124,5675,0.6468,0.6886,19.4185,0.4135,49
3570,RCNHSha_20250515_013917_IMG2,1499,2253,88,50,1802,0.6787,0.9584,32.279,0.308,49
3571,RCNHSha_20250515_013917_IMG2,1005,2261,64,39,1329,0.684,0.8912,11.8235,0.2702,2
3572,RCNHSha_20250515_013917_IMG2,1546,2270,111,97,2432,0.4089,0.8807,27.2457,0.2472,50
3573,RCNHSha_20250515_013917_IMG2,2552,2359,69,73,2126,0.7623,0.8002,14.1408,0.3279,45
3574,RCNHSha_20250515_013917_IMG2,1921,2416,67,69,2297,0.6802,0.6885,31.6836,0.3276,49
3575,RCNHSha_20250515_013917_IMG2,2674,2436,60,49,1627,0.8058,0.4927,11.8357,0.3187,2
3576,RCNHSha_20250515_013917_IMG2,2261,2457,163,78,3800,0.4851,0.9479,12.1375,0.3097,4
3577,RCNHSha_20250515_013917_IMG2,1708,2565,33,150,3214,0.7852,0.9851,15.5531,0.3797,7
3578,RCNHSha_20250515_013917_IMG2,2034,2568,70,53,2238,0.849,0.7339,12.682,0.3569,2
3579,RCNHSha_20250515_013917_IMG2,1820,2624,98,64,2158,0.5814,0.9211,14.9982,0.2757,2
3580,RCNHSha_20250515_013917_IMG2,1288,2631,36,103,2271,0.8219,0.9526,8.0625,0.3455,7
3581,RCNHSha_20250515_013917_IMG2,1607,2695,32,97,2058,0.8222,0.9643,11.6643,0.3406,7
3582,RCNHSha_20250515_013917_IMG2,2323,2754,46,53,1330,0.8287,0.7995,13.0292,0.3148,7
3583,RCNHSha_20250515_013917_IMG2,1981,2758,74,57,2455,0.8672,0.8632,13.2226,0.3716,2
3584,RCNHSha_20250515_013932_IMG3,1968,156,111,256,7173,0.544,0.9811,11.1879,0.3744,49
3585,RCNHSha_20250515_013932_IMG3,2121,263,175,87,5989,0.6437,0.912,12.344,0.4055,2
3586,RCNHSha_20250515_013932_IMG3,2500,328,94,35,1561,0.7102,0.9655,12.0573,0.2876,2
3587,RCNHSha_20250515_013932_IMG3,1535,393,59,82,2358,0.7039,0.8166,16.6583,0.3221,7
3588,RCNHSha_20250515_013932_IMG3,1962,418,50,51,1303,0.8489,0.932,13.8298,0.3206,49
3589,RCNHSha_20250515_013932_IMG3,2203,602,61,56,1456,0.7432,0.7541,25.0274,0.3062,2
3590,RCNHSha_20250515_013932_IMG3,2024,653,76,49,1830,0.6924,0.8844,14.2607,0.2952,2
3591,RCNHSha_20250515_013932_IMG3,1927,683,88,66,2682,0.683,0.9056,16.6716,0.3288,2
3592,RCNHSha_20250515_013932_IMG3,1283,700,179,193,7360,0.4322,0.7339,14.4291,0.3441,0
3593,RCNHSha_20250515_013932_IMG3,1842,721,84,157,5811,0.6354,0.914,15.5318,0.4061,8
3594,RCNHSha_20250515_013932_IMG3,2055,740,70,88,2119,0.5435,0.8624,16.2074,0.264,19
3595,RCNHSha_20250515_013932_IMG3,2038,944,77,82,1788,0.7271,0.9688,18.1032,0.3078,7
3596,RCNHSha_20250515_013932_IMG3,1141,976,77,136,4208,0.5996,0.9423,15.3454,0.3635,7
3597,RCNHSha_20250515_013932_IMG3,2083,1030,93,208,4856,0.5118,0.9865,16.5373,0.3643,7
3598,RCNHSha_20250515_013932_IMG3,2951,1090,82,152,6267,0.7359,0.8828,11.8926,0.4327,41
3599,RCNHSha_20250515_013932_IMG3,1879,1148,68,66,1640,0.8023,0.9577,14.4891,0.3208,3
3600,RCNHSha_20250515_013932_IMG3,981,1214,44,86,2084,0.7651,0.8841,15.3355,0.3282,7
3601,RCNHSha_20250515_013932_IMG3,2534,1214,46,61,1248,0.7111,0.9121,15.8682,0.2791,7
3602,RCNHSha_20250515_013932_IMG3,2783,1243,69,142,5797,0.707,0.9234,16.0167,0.4281,7
3603,RCNHSha_20250515_013932_IMG3,1234,1271,87,68,3771,0.8768,0.8106,14.9334,0.4288,32
3604,RCNHSha_20250515_013932_IMG3,1316,1398,63,59,1756,0.7631,0.8663,14.1494,0.3133,2
3605,RCNHSha_20250515_013932_IMG3,1029,1424,37,50,1270,0.9373,0.72,14.4532,0.3464,7
3606,RCNHSha_20250515_013932_IMG3,1623,1427,111,141,4112,0.5318,0.8717,13.988,0.338,47
3607,RCNHSha_20250515_013932_IMG3,1540,1488,51,54,1530,0.8664,0.8647,17.3616,0.3385,49
3608,RCNHSha_20250515_013932_IMG3,2691,1499,51,119,3378,0.802,0.9476,19.18,0.3949,7
3609,RCNHSha_20250515_013932_IMG3,1424,1565,67,132,5238,0.7043,0.9167,15.8758,0.4272,8
3610,RCNHSha_20250515_013932_IMG3,3040,1617,106,44,2486,0.8301,0.9647,13.4891,0.3619,4
3611,RCNHSha_20250515_013932_IMG3,1068,1670,94,183,7426,0.6225,0.8923,15.661,0.4024,29
3612,RCNHSha_20250515_013932_IMG3,2946,1801,43,60,1283,0.8424,0.8592,48.9056,0.353,49
3613,RCNHSha_20250515_013932_IMG3,2814,1899,32,82,1610,0.874,0.9452,19.3539,0.346,8
3614,RCNHSha_20250515_013932_IMG3,941,1956,124,100,3410,0.5405,0.95,11.2723,0.3098,2
3615,RCNHSha_20250515_013932_IMG3,3057,2068,56,49,1378,0.7571,0.726,14.9866,0.2972,3
3616,RCNHSha_20250515_013932_IMG3,1775,2086,48,71,1960,0.8962,0.9117,12.7109,0.36,8
3617,RCNHSha_20250515_013932_IMG3,2304,2179,57,204,7719,0.8167,0.9688,15.9694,0.461,8
3618,RCNHSha_20250515_013932_IMG3,1365,2239,102,109,3973,0.6086,0.9027,13.0249,0.3545,19
3619,RCNHSha_20250515_013932_IMG3,1532,2271,55,50,1463,0.7393,0.6197,9.8197,0.2901,2
3620,RCNHSha_20250515_013932_IMG3,1329,2333,47,44,1208,0.8354,0.7898,15.6365,0.3146,3
3621,RCNHSha_20250515_013932_IMG3,2549,2360,69,83,2205,0.6871,0.8548,13.8159,0.3082,45
3622,RCNHSha_20250515_013932_IMG3,2663,2423,54,43,1400,0.885,0.6092,12.7876,0.3343,2
3623,RCNHSha_20250515_013932_IMG3,2261,2458,158,81,4099,0.4918,0.938,16.246,0.3277,4
3624,RCNHSha_20250515_013932_IMG3,2034,2567,67,58,2258,0.8308,0.7117,13.3611,0.3529,3
3625,RCNHSha_20250515_013932_IMG3,1227,2631,51,79,1629,0.6754,0.9359,7.4745,0.2752,7
3626,RCNHSha_20250515_013932_IMG3,1820,2637,96,49,1844,0.6509,0.9618,16.0755,0.2851,2
3627,RCNHSha_20250515_013932_IMG3,1502,2690,121,85,3043,0.4463,0.8932,10.6193,0.2662,2
3628,RCNHSha_20250515_013932_IMG3,1977,2743,72,71,2623,0.8044,0.8882,12.6404,0.3589,3
3629,RCNHSha_20250515_013932_IMG3,2322,2753,39,54,1308,0.8947,0.7707,11.2743,0.332,7
3630,RCNHSha_20250515_014047_IMG8,1968,168,135,248,7878,0.4987,0.9721,11.7761,0.3614,8
3631,RCNHSha_20250515_014047_IMG8,1455,173,69,44,1200,0.5891,0.9198,7.8455,0.2326,2
3632,RCNHSha_20250515_014047_IMG8,2120,263,187,89,6467,0.6479,0.9144,12.9408,0.4073,2
3633,RCNHSha_20250515_014047_IMG8,2479,316,71,27,1288,0.8895,0.9436,16.2362,0.3346,2
3634,RCNHSha_20250515_014047_IMG8,1864,334,75,51,1770,0.6845,0.8897,12.0292,0.2882,2
3635,RCNHSha_20250515_014047_IMG8,1535,396,57,79,2210,0.7157,0.7512,16.2236,0.3193,7
3636,RCNHSha_20250515_014047_IMG8,2106,396,43,64,1510,0.7704,0.871,11.1526,0.3027,7
3637,RCNHSha_20250515_014047_IMG8,2302,556,147,166,4994,0.4187,0.7309,19.1143,0.3445,0
3638,RCNHSha_20250515_014047_IMG8,2015,601,54,38,1281,0.8149,0.7586,21.173,0.3169,2
3639,RCNHSha_20250515_014047_IMG8,1908,632,88,77,2590,0.7214,0.9301,14.7179,0.3348,3
3640,RCNHSha_20250515_014047_IMG8,2549,659,78,44,2315,0.8887,0.8472,14.6822,0.3739,2
3641,RCNHSha_20250515_014047_IMG8,1876,726,102,158,6083,0.6053,0.9085,15.8726,0.3975,7
3642,RCNHSha_20250515_014047_IMG8,2046,742,74,87,2156,0.4618,0.7828,16.5106,0.2413,7
3643,RCNHSha_20250515_014047_IMG8,3007,911,53,49,1562,0.8644,0.6672,32.6508,0.3545,10
3644,RCNHSha_20250515_014047_IMG8,1171,994,66,95,2754,0.8216,0.9152,14.7231,0.3714,7
3645,RCNHSha_20250515_014047_IMG8,2312,1016,59,94,2004,0.6647,0.958,19.4388,0.299,7
3646,RCNHSha_20250515_014047_IMG8,2147,1068,159,167,4347,0.4626,0.9819,17.0205,0.3297,19
3647,RCNHSha_20250515_014047_IMG8,2962,1102,102,144,6335,0.7132,0.8894,12.8991,0.4268,41
3648,RCNHSha_20250515_014047_IMG8,2557,1191,45,79,1606,0.777,0.9566,18.8536,0.3162,7
3649,RCNHSha_20250515_014047_IMG8,1946,1198,66,28,1273,0.8834,0.9391,19.9393,0.3359,2
3650,RCNHSha_20250515_014047_IMG8,982,1219,43,83,2182,0.7584,0.8621,15.5041,0.3303,8
3651,RCNHSha_20250515_014047_IMG8,2815,1244,70,149,6027,0.7821,0.9424,15.5628,0.4502,7
3652,RCNHSha_20250515_014047_IMG8,1327,1398,52,57,1700,0.8084,0.835,15.109,0.3256,7
3653,RCNHSha_20250515_014047_IMG8,1037,1426,38,53,1275,0.9239,0.7101,20.6534,0.3488,7
3654,RCNHSha_20250515_014047_IMG8,1709,1466,95,100,3426,0.6674,0.9375,14.0267,0.3513,27
3655,RCNHSha_20250515_014047_IMG8,1541,1488,50,55,1558,0.8509,0.8632,15.4359,0.333,7
3656,RCNHSha_20250515_014047_IMG8,2724,1519,69,93,3084,0.7563,0.9105,16.732,0.367,7
3657,RCNHSha_20250515_014047_IMG8,1440,1571,71,131,5351,0.7231,0.9205,16.2203,0.4332,29
3658,RCNHSha_20250515_014047_IMG8,3041,1616,106,44,2476,0.8365,0.9661,17.4712,0.3675,4
3659,RCNHSha_20250515_014047_IMG8,1267,1693,57,58,2103,0.9155,0.7754,20.9408,0.3797,33
3660,RCNHSha_20250515_014047_IMG8,1074,1707,147,145,6509,0.6304,0.9421,10.9696,0.4001,40
3661,RCNHSha_20250515_014047_IMG8,1315,1751,38,55,1459,0.9377,0.8026,22.2664,0.3619,8
3662,RCNHSha_20250515_014047_IMG8,2233,1857,64,55,1776,0.7914,0.6811,27.4472,0.3359,49
3663,RCNHSha_20250515_014047_IMG8,2872,1937,40,62,1282,0.9297,0.9381,13.608,0.3438,7
3664,RCNHSha_20250515_014047_IMG8,939,1946,64,36,1561,0.8925,0.8153,13.6637,0.3439,2
3665,RCNHSha_20250515_014047_IMG8,1763,2066,59,69,2004,0.8499,0.8888,10.8222,0.3459,7
3666,RCNHSha_20250515_014047_IMG8,1083,2116,32,58,1240,0.872,0.8697,15.5916,0.3268,7
3667,RCNHSha_20250515_014047_IMG8,2321,2180,174,205,7400,0.5739,0.974,12.1968,0.3844,40
3668,RCNHSha_20250515_014047_IMG8,1384,2255,86,94,3544,0.6567,0.6543,14.2711,0.353,39
3669,RCNHSha_20250515_014047_IMG8,1330,2333,44,48,1268,0.8386,0.836,16.5706,0.3189,7
3670,RCNHSha_20250515_014047_IMG8,2739,2354,52,38,1476,0.9028,0.6656,14.0573,0.3439,3
3671,RCNHSha_20250515_014047_IMG8,2552,2360,73,72,2160,0.7503,0.8053,15.0903,0.3266,15
3672,RCNHSha_20250515_014047_IMG8,2672,2432,58,33,1375,0.9034,0.8244,11.13,0.3372,2
3673,RCNHSha_20250515_014047_IMG8,1020,2452,56,71,1951,0.8468,0.8562,9.6465,0.3417,7
3674,RCNHSha_20250515_014047_IMG8,2262,2470,162,66,3863,0.5588,0.9502,13.802,0.336,2
3675,RCNHSha_20250515_014047_IMG8,2033,2566,74,54,2277,0.843,0.7916,17.7951,0.3618,2
3676,RCNHSha_20250515_014047_IMG8,2678,2614,44,68,1757,0.8741,0.8597,10.0304,0.3425,7
3677,RCNHSha_20250515_014047_IMG8,1310,2633,45,114,2529,0.8049,0.9613,7.8077,0.3504,7
3678,RCNHSha_20250515_014047_IMG8,1821,2639,95,46,1983,0.6733,0.9568,14.7883,0.2961,2
3679,RCNHSha_20250515_014047_IMG8,1611,2701,85,94,2555,0.5466,0.9114,10.2955,0.2765,7
3680,RCNHSha_20250515_014047_IMG8,1982,2757,75,58,2505,0.8626,0.8585,12.3113,0.3713,2
3681,RCNHSha_20250515_014047_IMG8,2325,2758,45,49,1230,0.8436,0.7677,11.1338,0.3134,7
3682,RCNHSha_20250515_021001_IMG5,1969,167,143,252,8114,0.4983,0.9674,10.7134,0.3602,8
3683,RCNHSha_20250515_021001_IMG5,2119,264,179,107,6487,0.5911,0.8936,11.6709,0.389,4
3684,RCNHSha_20250515_021001_IMG5,2387,319,71,97,2346,0.689,0.9583,10.1599,0.3107,7
3685,RCNHSha_20250515_021001_IMG5,1534,391,62,80,2248,0.7242,0.86,13.4017,0.3206,7
3686,RCNHSha_20250515_021001_IMG5,2152,445,59,52,1522,0.7583,0.8763,9.852,0.2982,2
3687,RCNHSha_20250515_021001_IMG5,1982,657,83,55,1842,0.758,0.9501,16.5078,0.3176,2
3688,RCNHSha_20250515_021001_IMG5,1842,684,135,68,3694,0.6142,0.9467,13.5755,0.3456,2
3689,RCNHSha_20250515_021001_IMG5,1877,752,130,126,5075,0.7595,0.9701,15.6349,0.4435,2
3690,RCNHSha_20250515_021001_IMG5,1734,962,85,37,1406,0.6598,0.9359,20.2733,0.2744,2
3691,RCNHSha_20250515_021001_IMG5,1178,1035,47,85,2118,0.689,0.8801,17.8437,0.3093,7
3692,RCNHSha_20250515_021001_IMG5,2961,1116,122,129,6488,0.7127,0.8872,11.0794,0.4249,41
3693,RCNHSha_20250515_021001_IMG5,1954,1123,269,110,7402,0.3751,0.9217,16.906,0.3294,2
3694,RCNHSha_20250515_021001_IMG5,2545,1202,75,74,1974,0.736,0.9463,16.9211,0.3167,3
3695,RCNHSha_20250515_021001_IMG5,979,1215,46,84,2151,0.6928,0.8652,15.2895,0.3092,7
3696,RCNHSha_20250515_021001_IMG5,2801,1289,159,102,6092,0.7591,0.9575,14.7797,0.4425,4
3697,RCNHSha_20250515_021001_IMG5,1322,1397,60,57,1739,0.793,0.8517,18.2018,0.3257,15
3698,RCNHSha_20250515_021001_IMG5,1046,1424,37,52,1270,0.9414,0.7928,15.1935,0.3484,7
3699,RCNHSha_20250515_021001_IMG5,1678,1478,51,89,2259,0.842,0.9237,18.8877,0.3618,7
3700,RCNHSha_20250515_021001_IMG5,2343,1481,40,84,1835,0.8203,0.9477,17.7754,0.3373,7
3701,RCNHSha_20250515_021001_IMG5,1542,1488,48,61,1528,0.8994,0.9,14.8382,0.3458,29
3702,RCNHSha_20250515_021001_IMG5,2731,1527,80,89,3283,0.7651,0.9134,15.4495,0.3763,19
3703,RCNHSha_20250515_021001_IMG5,1442,1576,78,122,5211,0.7295,0.8983,20.2319,0.4391,29
3704,RCNHSha_20250515_021001_IMG5,3039,1604,95,59,2430,0.7685,0.9536,11.8634,0.3396,4
3705,RCNHSha_20250515_021001_IMG5,1077,1715,173,138,6692,0.5715,0.9368,11.2052,0.3826,40
3706,RCNHSha_20250515_021001_IMG5,2492,1905,66,58,1461,0.6199,0.8757,17.9366,0.2623,3
3707,RCNHSha_20250515_021001_IMG5,2134,1930,72,47,1262,0.5458,0.8377,12.343,0.2266,2
3708,RCNHSha_20250515_021001_IMG5,2876,1956,51,51,1298,0.9167,0.9164,16.6301,0.3436,49
3709,RCNHSha_20250515_021001_IMG5,1735,2095,59,47,1533,0.9093,0.8603,10.6807,0.3448,2
3710,RCNHSha_20250515_021001_IMG5,1091,2125,64,53,1508,0.6762,0.7217,15.6593,0.2788,2
3711,RCNHSha_20250515_021001_IMG5,2323,2210,136,182,6505,0.622,0.9717,15.3012,0.4019,40
3712,RCNHSha_20250515_021001_IMG5,1473,2265,85,50,1920,0.8067,0.9372,11.8643,0.3307,2
3713,RCNHSha_20250515_021001_IMG5,1385,2286,71,64,2577,0.8733,0.6287,17.1881,0.3822,3
3714,RCNHSha_20250515_021001_IMG5,2182,2318,86,69,3072,0.8993,0.8664,21.2965,0.414,49
3715,RCNHSha_20250515_021001_IMG5,1844,2328,66,101,3444,0.8222,0.9107,10.7668,0.3952,7
3716,RCNHSha_20250515_021001_IMG5,1331,2332,43,47,1256,0.8418,0.7817,16.0079,0.3188,7
3717,RCNHSha_20250515_021001_IMG5,2544,2343,49,88,1982,0.6972,0.9031,12.8077,0.3012,7
3718,RCNHSha_20250515_021001_IMG5,2955,2445,53,49,1526,0.9385,0.8622,9.2939,0.3519,3
3719,RCNHSha_20250515_021001_IMG5,2273,2447,203,90,5181,0.43,0.9495,15.4063,0.3444,2
3720,RCNHSha_20250515_021001_IMG5,2034,2560,70,71,2276,0.7489,0.6727,17.9995,0.3337,27
3721,RCNHSha_20250515_021001_IMG5,1822,2621,95,64,2172,0.5723,0.9153,13.7774,0.2724,2
3722,RCNHSha_20250515_021001_IMG5,1331,2663,68,87,1981,0.7157,0.9509,8.6377,0.3026,7
3723,RCNHSha_20250515_021001_IMG5,1605,2692,67,67,1878,0.7231,0.8964,12.0179,0.3041,5
3724,RCNHSha_20250515_021001_IMG5,1681,2714,50,81,1482,0.7268,0.9671,11.6636,0.289,7
3725,RCNHSha_20250515_021001_IMG5,1987,2760,64,59,2223,0.8825,0.8724,11.6522,0.3653,3
3726,RCNHSha_20250515_021001_IMG5,2318,2761,51,47,1436,0.8118,0.7269,11.1482,0.3121,3
3727,RCNHSha_20250515_023902_IMG1,1451,179,73,39,1273,0.6743,0.9518,8.0495,0.2612,2
3728,RCNHSha_20250515_023902_IMG1,1970,211,200,150,7124,0.6527,0.9789,11.8609,0.4077,2
3729,RCNHSha_20250515_023902_IMG1,2328,251,134,104,3065,0.486,0.9597,13.607,0.282,2
3730,RCNHSha_20250515_023902_IMG1,2127,260,181,109,5772,0.5241,0.8782,11.0754,0.3683,4
3731,RCNHSha_20250515_023902_IMG1,1777,328,45,52,1345,0.8534,0.5335,12.3063,0.3221,7
3732,RCNHSha_20250515_023902_IMG1,1536,393,57,78,2050,0.7851,0.8859,16.3746,0.3339,7
3733,RCNHSha_20250515_023902_IMG1,2156,468,60,53,1542,0.7325,0.8199,10.9271,0.2924,2
3734,RCNHSha_20250515_023902_IMG1,1948,538,97,54,1997,0.6116,0.8533,10.8519,0.2742,2
3735,RCNHSha_20250515_023902_IMG1,2431,575,62,48,1878,0.9007,0.702,19.7088,0.365,3
3736,RCNHSha_20250515_023902_IMG1,1831,635,35,52,1240,0.8832,0.8297,12.0393,0.3266,7
3737,RCNHSha_20250515_023902_IMG1,2348,699,54,73,1938,0.7154,0.8197,17.7403,0.3099,16
3738,RCNHSha_20250515_023902_IMG1,1919,709,56,54,1853,0.9373,0.4261,18.8102,0.3741,49
3739,RCNHSha_20250515_023902_IMG1,2057,719,64,111,2433,0.5142,0.8919,16.6199,0.2682,7
3740,RCNHSha_20250515_023902_IMG1,1878,753,154,121,6817,0.5676,0.8541,15.2817,0.3856,2
3741,RCNHSha_20250515_023902_IMG1,1176,1001,68,91,2839,0.8263,0.9075,14.0597,0.3755,7
3742,RCNHSha_20250515_023902_IMG1,1992,1116,201,114,6602,0.3753,0.8766,16.2953,0.3289,2
3743,RCNHSha_20250515_023902_IMG1,2965,1126,130,122,6568,0.7104,0.8842,11.1027,0.4242,48
3744,RCNHSha_20250515_023902_IMG1,2559,1216,67,57,1860,0.7802,0.9261,13.5459,0.322,3
3745,RCNHSha_20250515_023902_IMG1,969,1226,64,72,2114,0.7152,0.8767,22.0527,0.3212,18
3746,RCNHSha_20250515_023902_IMG1,3308,1248,83,137,4731,0.7266,0.9368,9.507,0.4167,7
3747,RCNHSha_20250515_023902_IMG1,2818,1296,149,97,6123,0.7645,0.9496,13.723,0.4431,4
3748,RCNHSha_20250515_023902_IMG1,2705,1332,80,84,3083,0.6078,0.5861,18.0492,0.3237,7
3749,RCNHSha_20250515_023902_IMG1,1325,1396,57,62,1805,0.7906,0.8652,13.665,0.3231,7
3750,RCNHSha_20250515_023902_IMG1,1042,1424,40,45,1249,0.9571,0.6837,16.1141,0.3532,7
3751,RCNHSha_20250515_023902_IMG1,1715,1483,77,85,3034,0.7559,0.7892,17.1563,0.3653,39
3752,RCNHSha_20250515_023902_IMG1,1541,1486,50,57,1576,0.9254,0.8937,16.3266,0.357,14
3753,RCNHSha_20250515_023902_IMG1,2737,1534,84,87,3139,0.7097,0.9114,14.0208,0.3525,7
3754,RCNHSha_20250515_023902_IMG1,1442,1580,79,114,5019,0.7129,0.8835,19.4864,0.4334,29
